date,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2020-08-19,11945.1,12020.08,11561.0,11754.59,73940.169606,870612801.5295693,1258060.0,34861.135969,410547222.2597808
2020-08-20,11754.38,11888.0,11668.0,11853.55,46085.254351,543576025.0485107,798027.0,21992.907541,259381062.46462873
2020-08-21,11853.54,11878.0,11485.81,11531.34,64448.306142,755451999.6540914,1189668.0,30531.732866,357993659.7185244
2020-08-22,11531.23,11686.0,11376.81,11662.96,43678.701646,504305451.410864,809328.0,21605.070922,249466430.9099906
2020-08-23,11663.51,11718.07,11514.13,11648.13,37900.00469,440406018.65187865,627352.0,18514.627525,215154211.01204568
2020-08-24,11648.12,11824.9,11585.09,11748.2,46212.391867,542298951.538298,656584.0,22780.419488,267322530.4323263
2020-08-25,11748.19,11767.85,11117.64,11318.42,69590.923272,797034671.6452801,996668.0,33126.45198,379562265.5590256
2020-08-26,11318.42,11539.32,11244.0,11461.43,53998.231231,615452789.9673375,862654.0,25622.53674,291999409.36174107
2020-08-27,11461.42,11592.2,11125.0,11330.38,63246.036383,717474981.6640126,959270.0,30793.180668,349359723.857759
2020-08-28,11330.38,11542.65,11276.89,11526.91,45953.908365,525606229.654251,719985.0,21714.202859,248344753.1280814
2020-08-29,11526.9,11580.02,11417.04,11465.84,32973.7992,379228275.2707224,611834.0,15709.309985,180675288.37511048
2020-08-30,11465.84,11719.0,11458.0,11711.16,43177.879054,501375342.93503886,756541.0,22258.115902,258461346.4554627
2020-08-31,11711.17,11800.77,11570.0,11649.51,55353.617744,646723855.5714536,822062.0,26579.940284,310534861.61639535
2020-09-01,11649.51,12050.85,11515.0,11921.97,78148.193668,928047313.4889667,1321492.0,37476.019382,444996773.6683221
2020-09-02,11921.97,11954.57,11160.1,11388.54,87221.845602,1005391012.1338753,1373524.0,39972.309887,460939443.22481513
2020-09-03,11388.54,11462.6,9960.8,10140.85,121950.106015,1325106403.3158674,1611610.0,54266.83286,590230451.1123078
2020-09-04,10138.29,10627.05,9875.5,10446.25,92733.599113,959925718.3512756,1434860.0,42707.834666,442163704.1972196
2020-09-05,10446.25,10565.68,9825.0,10166.69,90001.605568,917578408.8761182,1476782.0,43478.132323,443342852.1870749
2020-09-06,10166.69,10347.14,9994.86,10256.2,56368.788815,574903000.2351745,1053192.0,28033.438827,285904912.75096273
2020-09-07,10255.89,10410.75,9875.0,10373.44,62620.230676,634278537.8151095,927363.0,30576.700673,309796338.54525113
2020-09-08,10373.45,10438.0,9850.0,10126.65,73491.878418,742947901.9712393,1048125.0,34410.81447,348048428.8837255
2020-09-09,10126.66,10343.0,9981.01,10219.2,49347.113776,503082625.21479094,755560.0,23815.412427,242759702.91500348
2020-09-10,10219.29,10483.35,10070.83,10336.87,58253.75375,602390078.4922807,851877.0,27690.112498,286362452.83931565
2020-09-11,10336.86,10397.6,10200.0,10387.89,43830.254467,451241002.66033626,637869.0,21231.610727,218592078.0289088
2020-09-12,10387.89,10477.97,10269.25,10440.92,35379.153096,366912671.4437269,577724.0,17560.768885,182148657.4569061
2020-09-13,10440.67,10580.11,10200.0,10332.83,43837.609865,455338605.3291489,692439.0,20785.517328,215965189.3161275
2020-09-14,10332.84,10750.0,10212.34,10671.77,67059.291361,706175591.3866128,828957.0,31880.363157,335719021.0389043
2020-09-15,10671.77,10930.04,10606.48,10785.31,61822.452786,666457161.1491377,893852.0,29744.087277,320640236.4058763
2020-09-16,10785.23,11093.0,10661.22,10954.01,64991.51244,708644989.4830699,884153.0,31740.511691,346117690.57309234
2020-09-17,10954.01,11045.46,10745.83,10939.99,55601.614529,605010288.7799246,829137.0,27029.927035,294147097.61187047
2020-09-18,10940.0,11038.03,10812.84,10933.39,47266.728275,516147935.6692284,717371.0,23044.919886,251654627.23674527
2020-09-19,10933.4,11179.79,10887.37,11080.65,38440.036858,423651901.1577304,620127.0,19923.059267,219623766.3129781
2020-09-20,11080.64,11080.64,10723.0,10920.28,39157.922565,426815210.75551224,646329.0,19437.694363,211845335.515648
2020-09-21,10920.28,10988.86,10296.35,10417.22,70683.431179,751020795.2358837,1028531.0,33628.930589,357346575.1690184
2020-09-22,10417.22,10572.71,10353.0,10529.61,43991.235476,460362500.7284081,738576.0,21497.461589,224981251.32868057
2020-09-23,10529.61,10537.15,10136.82,10241.46,51876.568079,539362015.1574619,774391.0,25012.706819,260045385.65157035
2020-09-24,10241.46,10795.24,10190.93,10736.32,57676.619427,604520870.055638,789282.0,27946.804325,292936072.9870462
2020-09-25,10736.33,10760.53,10556.24,10686.67,48101.117008,512647249.14932007,733430.0,23566.330337,251168863.92711732
2020-09-26,10686.57,10820.94,10644.68,10728.6,28420.836659,304511477.68085533,502670.0,14314.531345,153391173.49799377
2020-09-27,10728.59,10799.0,10594.82,10774.25,30549.483253,327169249.4549957,516004.0,15101.03977,161737536.90897185
2020-09-28,10774.26,10950.0,10626.0,10696.12,50095.251734,544463219.5978093,686664.0,25219.073315,274111924.6613249
2020-09-29,10696.11,10867.54,10635.87,10840.48,41874.898399,449345822.46022886,587576.0,19896.076209,213544159.85659415
2020-09-30,10840.58,10849.34,10665.13,10776.59,39596.027322,425279696.28526336,595383.0,18712.059711,200976719.4408508
2020-10-01,10776.59,10920.0,10437.0,10619.13,60866.332893,652168989.4617349,794855.0,28449.975103,304779535.38197476
2020-10-02,10619.13,10664.64,10374.0,10570.4,50130.393705,526864379.30936533,777193.0,24123.902545,253507685.50358704
2020-10-03,10570.4,10603.56,10496.46,10542.06,22298.221341,235160884.60853615,381329.0,10752.462882,113392722.762172
2020-10-04,10542.07,10696.87,10517.87,10666.63,23212.001595,246252050.90681073,377553.0,12123.27565,128619845.13152087
2020-10-05,10666.62,10798.0,10615.64,10792.21,34025.761653,364158510.23798054,483340.0,15551.584387,166457546.86846152
2020-10-06,10792.2,10800.0,10525.0,10599.66,48674.740471,520051256.0821992,734526.0,23189.6899,247740447.636706
2020-10-07,10599.65,10681.87,10546.17,10666.39,32811.990279,348298562.85686266,503440.0,15783.355684,167548410.82933536
2020-10-08,10666.4,10950.0,10530.41,10925.57,51959.691572,559311760.4414803,659291.0,26482.599529,285240420.957764
2020-10-09,10925.44,11104.64,10829.0,11050.64,48240.073237,530822321.5162347,635681.0,25658.631396,282409996.0093115
2020-10-10,11050.64,11491.0,11050.51,11293.22,43648.036943,494785212.2308735,698561.0,22807.204651,258432465.7904096
2020-10-11,11293.22,11445.0,11221.0,11369.02,29043.851339,329927755.03808504,509714.0,14470.444269,164384653.13411286
2020-10-12,11369.02,11720.01,11172.0,11528.25,52825.28371,604779845.7920177,740823.0,26865.929321,307665447.3392344
2020-10-13,11528.24,11557.0,11300.0,11420.56,42205.283709,482663390.72403574,618262.0,19346.158605,221257357.56527472
2020-10-14,11420.57,11547.98,11280.0,11417.89,41415.106015,472007015.7209342,590025.0,19070.057307,217375960.3109474
2020-10-15,11417.89,11617.34,11250.83,11505.12,48760.717679,556436445.5576282,662386.0,24019.237669,274171016.90668136
2020-10-16,11505.13,11541.15,11200.0,11319.32,48797.749502,553211001.6122569,693210.0,22821.593484,258752919.33224073
2020-10-17,11319.24,11402.42,11255.0,11360.2,22368.915241,253582775.96265447,365973.0,10318.024614,116996094.14462668
2020-10-18,11360.31,11505.0,11346.22,11503.14,23284.041191,266150824.34809864,346946.0,12396.127099,141743879.128419
2020-10-19,11503.14,11823.99,11407.96,11751.47,47414.534692,550728683.7992793,650960.0,24716.395136,287236347.5490607
2020-10-20,11751.46,12038.38,11677.59,11909.99,62134.750663,737425592.0819719,906111.0,31911.708832,378905888.9600628
2020-10-21,11910.0,13217.68,11886.95,12780.96,114584.456767,1437122186.6339953,1453620.0,59033.671756,740274649.2807958
2020-10-22,12780.75,13185.0,12678.08,12968.52,70038.824144,905778888.8702908,1035811.0,33259.495044,430203750.0189252
2020-10-23,12968.84,13027.69,12720.08,12923.07,50386.999841,650680239.1101469,699313.0,24685.925495,318827712.19820076
2020-10-24,12923.06,13166.73,12870.0,13111.73,35952.20907,468299521.7696653,536821.0,18382.744579,239455378.09125665
2020-10-25,13111.73,13350.0,12888.0,13028.83,38481.579504,502672049.2290516,610498.0,17988.7671,235115943.82713217
2020-10-26,13029.64,13238.81,12765.0,13052.19,60951.672986,794395722.4533454,818144.0,29609.994698,385986654.6578821
2020-10-27,13052.15,13789.29,13019.87,13636.17,80796.553996,1085214437.7511137,1003550.0,39833.626586,534892605.74526495
2020-10-28,13636.16,13859.48,12888.0,13266.4,94440.561226,1263487952.9951568,1234511.0,43387.692275,580505216.8726094
2020-10-29,13266.4,13642.91,12920.77,13455.7,74872.602132,997867948.8609744,1008433.0,37203.245658,495772429.354768
2020-10-30,13455.69,13669.98,13115.0,13560.1,70657.778881,946818817.5575093,1060387.0,34438.58889,461667557.39357114
2020-10-31,13560.1,14100.0,13411.5,13791.0,67339.238515,927048458.5423617,1022202.0,35823.22565,493309455.8389813
2020-11-01,13791.0,13895.0,13603.0,13761.5,36285.648526,499124369.0753264,606248.0,17839.54476,245432626.6153179
2020-11-02,13761.49,13830.0,13195.05,13549.37,64566.421908,873629993.8313928,869850.0,29243.233664,395698601.61694086
2020-11-03,13549.63,14066.11,13284.99,14023.53,74115.630787,1009402087.7104616,1052569.0,38332.71333,522431362.88788265
2020-11-04,14023.53,14259.0,13525.0,14144.01,93016.988262,1293872665.4179618,1212959.0,45333.661596,630831907.0732926
2020-11-05,14144.01,15750.0,14093.56,15590.02,143741.522673,2131865609.2908912,1736055.0,72196.127118,1071067716.594869
2020-11-06,15590.02,15960.0,15166.0,15579.92,122618.197695,1909660728.8229203,1654968.0,58528.760533,911733812.2792957
2020-11-07,15579.93,15753.52,14344.22,14818.3,101431.206553,1536510177.0914736,1557021.0,46204.870621,700220031.3003472
2020-11-08,14818.3,15650.0,14703.88,15475.1,65547.178574,998031373.8397804,998773.0,31175.660892,474978556.3893792
2020-11-09,15475.1,15840.0,14805.54,15328.41,108976.334134,1670447935.5141788,1505441.0,51350.446641,787324390.7670984
2020-11-10,15328.41,15460.0,15072.46,15297.21,61681.919606,943615126.0891505,1093466.0,28945.766567,442891690.01260024
2020-11-11,15297.21,15965.0,15272.68,15684.24,78469.746458,1226425496.3618553,1247167.0,40030.002173,625865373.3783411
2020-11-12,15684.25,16340.7,15440.64,16291.86,102196.356592,1628755508.6741984,1472049.0,50444.978874,804204066.4386283
2020-11-13,16291.85,16480.0,15952.35,16320.7,75691.881014,1230358611.1248891,1208773.0,35301.73094,574048021.7365239
2020-11-14,16320.04,16326.99,15670.0,16070.45,59116.347179,944765868.6094189,931424.0,27724.767801,443001467.22337943
2020-11-15,16069.56,16180.0,15774.72,15957.0,43596.841513,696651729.7452534,854441.0,20853.270846,333239080.6418138
2020-11-16,15957.0,16880.0,15864.0,16713.57,81300.675924,1335728013.9057603,1202386.0,41370.213659,679593360.6495738
2020-11-17,16713.08,17858.82,16538.0,17659.38,115221.403102,1982752071.450512,1646652.0,58262.062597,1003081009.6160429
2020-11-18,17659.38,18476.93,17214.45,17776.12,149019.788134,2663337935.5002985,2091832.0,73412.736278,1312369471.6524818
2020-11-19,17777.75,18179.8,17335.65,17802.82,93009.561008,1656794228.8537636,1513304.0,45376.577851,808306886.9741907
2020-11-20,17802.81,18815.22,17740.04,18655.67,88423.018489,1623135138.5910714,1444692.0,43549.51207,799574963.8058717
2020-11-21,18655.66,18965.9,18308.58,18703.8,75577.458394,1413641591.284171,1451352.0,36788.094693,688352207.1131533
2020-11-22,18703.8,18750.0,17610.86,18414.43,81645.737778,1497662550.0540428,1528524.0,39164.42638,718709271.1371768
2020-11-23,18413.88,18766.0,18000.0,18368.0,82961.506093,1529064319.6694436,1629379.0,39611.360617,730350629.7170511
2020-11-24,18368.01,19418.97,18018.0,19160.01,113581.509241,2145301450.4579413,2179862.0,58179.200882,1098976481.1257048
2020-11-25,19160.0,19484.21,18500.27,18719.11,93266.576887,1774870796.2882328,1785408.0,44575.076758,848724583.3300526
2020-11-26,18718.83,18915.03,16188.0,17149.47,181005.246693,3127314143.1045747,2770483.0,84478.809131,1459155975.9531503
2020-11-27,17149.47,17457.62,16438.08,17139.52,85297.024787,1446670351.435088,1572299.0,42507.358433,720985570.3407376
2020-11-28,17139.53,17880.49,16865.56,17719.85,64910.69997,1128061605.107225,1209385.0,31785.706898,552044705.3606101
2020-11-29,17719.84,18360.05,17517.0,18184.99,55329.016303,996743798.8649216,1141289.0,27883.985296,502287686.119384
2020-11-30,18185.0,19863.16,18184.99,19695.87,115463.466888,2205929119.505336,1744149.0,61033.414903,1166943549.1842444
2020-12-01,19695.87,19888.0,18001.12,18764.96,127698.762652,2446070334.8287983,2023802.0,63805.392898,1223282816.3192167
2020-12-02,18764.96,19342.0,18330.0,19204.09,75911.013478,1436895344.8259497,1566635.0,36421.690398,689901298.5700688
2020-12-03,19204.08,19598.0,18867.2,19421.9,66689.391279,1286548310.8267057,1242229.0,33868.341698,653783366.9045953
2020-12-04,19422.34,19527.0,18565.31,18650.52,71283.6682,1358079975.025498,1286657.0,32363.453715,616745259.3145111
2020-12-05,18650.51,19177.0,18500.0,19147.66,42922.748573,813445434.1308142,932124.0,21360.260281,405002656.06997126
2020-12-06,19147.66,19420.0,18857.0,19359.4,37043.091861,709558933.5829058,820382.0,19009.407663,364303500.9570982
2020-12-07,19358.67,19420.91,18902.88,19166.9,41372.296293,793517668.6839461,840954.0,18881.806014,362249650.0534163
2020-12-08,19166.9,19294.84,18200.0,18324.11,61626.947614,1160658077.404659,1143181.0,27811.37851,524064471.55038375
2020-12-09,18324.11,18639.57,17650.0,18541.28,79585.553801,1450130664.0645843,1302476.0,36809.009287,671042442.4745308
2020-12-10,18541.29,18557.32,17911.12,18254.63,52890.675094,966149529.000607,891151.0,25604.608069,467840780.52674687
2020-12-11,18254.81,18292.73,17572.33,18036.53,72610.724259,1301081647.3079,1117810.0,34194.988471,612882050.9167273
2020-12-12,18036.53,18948.66,18020.7,18808.69,49519.978432,915552835.9061832,891810.0,26056.332648,481756117.71600103
2020-12-13,18808.69,19411.0,18711.12,19174.99,56560.821744,1083520569.0948539,938022.0,29593.4651,566907850.6233119
2020-12-14,19174.99,19349.0,19000.0,19273.14,47257.201294,906101687.739595,842382.0,22657.463401,434506325.32761055
2020-12-15,19273.69,19570.0,19050.0,19426.43,61834.366011,1196361527.9258018,1046423.0,31194.160849,603826364.4139218
2020-12-16,19426.43,21560.0,19278.6,21335.52,114306.33557,2325135958.6418414,1659135.0,61245.262375,1245917122.172021
2020-12-17,21335.52,23800.0,21230.0,22797.16,184882.476748,4196645567.4258776,2795084.0,92409.405079,2097021808.629566
2020-12-18,22797.15,23285.18,22350.0,23107.39,79646.134315,1820875361.2945976,1613775.0,38359.302158,877296889.5114686
2020-12-19,23107.39,24171.47,22750.0,23821.61,86045.064677,2018969878.8868675,1678611.0,42709.111498,1002105538.8592924
2020-12-20,23821.6,24295.0,23060.0,23455.52,76690.145685,1810862074.730308,1743225.0,37124.115358,877166936.6057343
2020-12-21,23455.54,24102.77,21815.0,22719.71,88030.297243,2035446293.9289708,1593949.0,41983.046103,971417184.6896445
2020-12-22,22719.88,23837.1,22353.4,23810.79,87033.12616,2010758620.2435267,1496277.0,42681.326708,986428672.7376072
2020-12-23,23810.79,24100.0,22600.0,23232.76,119047.259733,2797688007.0718794,2194611.0,56660.201961,1332358610.2684052
2020-12-24,23232.39,23794.43,22703.42,23729.2,69013.834252,1602394244.0767715,1421257.0,35789.111319,831484211.698672
2020-12-25,23728.99,24789.86,23433.6,24712.47,79519.943569,1919766316.6677368,1504426.0,41219.088164,995215944.572568
2020-12-26,24712.47,26867.03,24500.0,26493.39,97806.513386,2496533065.175581,1735574.0,49839.034072,1272279529.8870606
2020-12-27,26493.4,28422.0,25700.0,26281.66,148455.586214,4028928683.882025,2438493.0,72649.340484,1972635486.1835065
2020-12-28,26281.54,27500.0,26101.0,27079.41,79721.742496,2151806808.5743523,1508204.0,37895.345621,1023061029.3655896
2020-12-29,27079.42,27410.0,25880.0,27385.0,69411.592606,1851617219.7682345,1605166.0,34276.922601,914954320.8347604
2020-12-30,27385.0,28996.0,27320.0,28875.54,95356.057826,2683953237.460271,1916095.0,48057.906366,1352877359.6514735
2020-12-31,28875.55,29300.0,27850.0,28923.63,75508.505152,2173600125.420074,1552793.0,36431.62208,1049389143.5562063
2021-01-01,28923.63,29600.0,28624.57,29331.69,54182.925011,1582526989.1618726,1314910.0,27455.801725,802247744.5451041
2021-01-02,29331.7,33300.0,28946.53,32178.33,129993.873362,4073842163.6715407,2245922.0,67446.305246,2110334723.8871455
2021-01-03,32176.45,34778.11,31962.99,33000.05,120957.56675,4057598425.492016,2369698.0,59750.332871,2004428433.9318464
2021-01-04,33000.05,33600.0,28130.0,31988.71,140899.88569,4429010349.695345,2642408.0,69088.46923,2173435409.016988
2021-01-05,31989.75,34360.0,29900.0,33949.53,116049.997038,3743617144.6469154,2526851.0,59691.754755,1927195093.6415496
2021-01-06,33949.53,36939.21,33288.0,36769.36,127139.20131,4431954248.519614,2591783.0,63052.914652,2199632470.221549
2021-01-07,36769.36,40365.0,36300.0,39432.28,132825.700437,5062569943.383371,2814686.0,65055.107136,2482583239.856497
2021-01-08,39432.48,41950.0,36500.0,40582.81,139789.957499,5568443208.731365,2925632.0,67300.155216,2684975445.9789047
2021-01-09,40586.96,41380.0,38720.0,40088.22,75785.979675,3054779029.161777,1998156.0,37007.321909,1491990705.551699
2021-01-10,40088.22,41350.0,35111.11,38150.02,118209.544503,4604034729.507071,2628050.0,55451.344673,2160976896.8280272
2021-01-11,38150.02,38264.74,30420.0,35404.47,249131.539943,8426879770.740011,4431451.0,122133.40619,4133116282.9453015
2021-01-12,35410.37,36628.0,32531.0,34051.24,133948.151996,4651302423.484116,2674145.0,65098.310196,2261732478.8300514
2021-01-13,34049.15,37850.0,32380.0,37371.38,124477.914938,4322876606.419625,2514289.0,63981.038306,2222872691.371912
2021-01-14,37371.38,40100.0,36701.23,39144.5,102950.389421,3974826638.1450887,2297466.0,51264.467092,1979442593.0499992
2021-01-15,39145.21,39747.76,34408.0,36742.22,118300.920916,4371588898.681637,2560801.0,57738.03422,2133723812.7598624
2021-01-16,36737.43,37950.0,35357.8,35994.98,86348.431508,3178840336.1492844,2066363.0,42420.423736,1563160122.0113344
2021-01-17,35994.98,36852.5,33850.0,35828.61,80157.727384,2843103040.240664,1860642.0,39513.638561,1402648632.8512247
2021-01-18,35824.99,37469.83,34800.0,36631.27,70698.11875,2554843260.524399,1707766.0,35621.506048,1289347187.1665287
2021-01-19,36622.46,37850.0,35844.06,35891.49,79611.307769,2935348499.344214,1939371.0,38704.68162,1428235709.8519692
2021-01-20,35901.94,36415.31,33400.0,35468.23,89368.422918,3126721093.520776,2234539.0,42546.634077,1489289968.43647
2021-01-21,35468.23,35600.0,30071.0,30850.13,131803.182926,4281220573.9354296,2820752.0,61805.961523,2009389821.2127595
2021-01-22,30851.99,33826.53,28850.0,32945.17,142971.684049,4483295872.022273,2707810.0,70150.188455,2201161570.4986706
2021-01-23,32950.0,33456.0,31390.16,32078.0,64595.287675,2089098295.758437,1700056.0,32680.776128,1057114174.5522273
